x,y,density
9.71346,12.5016,0.531172
12.4887,12.5016,0.469645
15.264,12.5016,0.520606
18.0393,12.5016,0.718802
20.8146,12.5016,0.342964
23.5898,12.5016,0.383365
26.3651,12.5016,1.03668
29.1404,12.5016,1.05805
31.9156,12.5016,0.615793
34.6909,12.5016,1.07784
37.4662,12.5016,1.31906
40.2415,12.5016,0.727083
43.0167,12.5016,0.474642
45.792,12.5016,1.11433
48.5673,12.5016,0.673775
51.3426,12.5016,0.978428
54.1178,12.5016,0.940014
56.8931,12.5016,0.909302
59.6684,12.5016,0.863413
62.4437,12.5016,0.666895
65.2189,12.5016,0.605339
67.9942,12.5016,0.908546
70.7695,12.5016,1.10044
73.5448,12.5016,0.735474
76.32,12.5016,1.18748
79.0953,12.5016,0.711655
81.8706,12.5016,1.03032
84.6458,12.5016,1.00012
87.4211,12.5016,0.969504
90.1964,12.5016,0.345957
92.9717,12.5016,1.14723
95.7469,12.5016,0.735206
98.5222,12.5016,1.18241
101.297,12.5016,0.565755
104.073,12.5016,0.373145
106.848,12.5016,0.438026
109.623,12.5016,0.581049
112.399,12.5016,0.69519
115.174,12.5016,1.18139
117.949,12.5016,0.616679
120.724,12.5016,0.85777
123.5,12.5016,1.21919
126.275,12.5016,0.730365
129.05,12.5016,0.419913
131.825,12.5016,0.777874
134.601,12.5016,0.681192
137.376,12.5016,0.899201
140.151,12.5016,0.674437
142.927,12.5016,0.256361
145.702,12.5016,0.661493
148.477,12.5016,0.0919323
151.252,12.5016,0.728335
154.028,12.5016,0.550916
156.803,12.5016,0.559592
159.578,12.5016,0.598171
162.354,12.5016,1.08074
165.129,12.5016,0.439633
167.904,12.5016,0.60616
170.679,12.5016,0.576422
173.455,12.5016,0.0950783
176.23,12.5016,1.05992
1.38764,15.2797,0.399202
4.16291,15.2797,0.340204
6.93818,15.2797,0.951709
9.71346,15.2797,1.14941
12.4887,15.2797,1.17892
15.264,15.2797,0.532898
18.0393,15.2797,0.720041
20.8146,15.2797,1.4269
23.5898,15.2797,0.115088
26.3651,15.2797,0.779099
29.1404,15.2797,0.495323
31.9156,15.2797,0.771066
34.6909,15.2797,0.569328
37.4662,15.2797,1.52271
40.2415,15.2797,1.22037
43.0167,15.2797,0.675192
45.792,15.2797,0.611399
48.5673,15.2797,0.241182
51.3426,15.2797,0.944492
54.1178,15.2797,0.529392
56.8931,15.2797,0.671255
59.6684,15.2797,0.480422
62.4437,15.2797,1.1464
65.2189,15.2797,0.96734
67.9942,15.2797,0.655801
70.7695,15.2797,0.872402
73.5448,15.2797,0.391785
76.32,15.2797,0.819561
79.0953,15.2797,0.699907
81.8706,15.2797,1.08031
84.6458,15.2797,0.422342
87.4211,15.2797,1.05518
90.1964,15.2797,0.483132
92.9717,15.2797,0.836653
95.7469,15.2797,1.05033
98.5222,15.2797,1.12085
101.297,15.2797,0.997747
104.073,15.2797,0.190051
106.848,15.2797,0.598108
109.623,15.2797,0.876936
112.399,15.2797,0.862267
115.174,15.2797,0.908287
117.949,15.2797,0.712275
120.724,15.2797,0.806634
123.5,15.2797,0.776634
126.275,15.2797,1.35285
129.05,15.2797,0.541344
131.825,15.2797,1.38096
134.601,15.2797,0.531125
137.376,15.2797,0.827786
140.151,15.2797,0.761732
142.927,15.2797,0.80105
145.702,15.2797,0.892968
148.477,15.2797,0.381443
151.252,15.2797,0.679178
154.028,15.2797,0.881545
156.803,15.2797,0.884903
159.578,15.2797,0.512521
162.354,15.2797,1.21758
165.129,15.2797,0.619037
167.904,15.2797,0.639921
170.679,15.2797,0.738807
173.455,15.2797,0.793342
176.23,15.2797,1.72662
1.38764,18.0578,0.282997
4.16291,18.0578,0.488684
6.93818,18.0578,0.174837
9.71346,18.0578,1.21668
12.4887,18.0578,0.619516
15.264,18.0578,0.728274
18.0393,18.0578,0.224457
20.8146,18.0578,0.393901
23.5898,18.0578,0.45247
26.3651,18.0578,0.726022
29.1404,18.0578,0.706543
31.9156,18.0578,1.30636
34.6909,18.0578,0.64914
37.4662,18.0578,0.412793
40.2415,18.0578,0.782034
43.0167,18.0578,0.961463
45.792,18.0578,0.94833
48.5673,18.0578,0.618701
51.3426,18.0578,0.888607
54.1178,18.0578,0.621014
56.8931,18.0578,0.273474
59.6684,18.0578,0.939917
62.4437,18.0578,0.457022
65.2189,18.0578,1.15955
67.9942,18.0578,0.619898
70.7695,18.0578,1.35185
73.5448,18.0578,0.613973
76.32,18.0578,0.686886
79.0953,18.0578,1.11096
81.8706,18.0578,0.655437
84.6458,18.0578,1.098
87.4211,18.0578,0.762326
90.1964,18.0578,0.950201
92.9717,18.0578,0.641251
95.7469,18.0578,0.91457
98.5222,18.0578,0.673482
101.297,18.0578,1.03268
104.073,18.0578,0.75178
106.848,18.0578,0.774054
109.623,18.0578,1.06757
112.399,18.0578,0.881669
115.174,18.0578,0.955997
117.949,18.0578,0.602492
120.724,18.0578,0.756862
123.5,18.0578,0.434225
126.275,18.0578,0.410716
129.05,18.0578,0.776891
131.825,18.0578,0.713166
134.601,18.0578,0.438782
137.376,18.0578,0.965632
140.151,18.0578,0.426543
142.927,18.0578,0.641996
145.702,18.0578,1.0047
148.477,18.0578,0.302759
151.252,18.0578,0.458501
154.028,18.0578,1.00461
156.803,18.0578,0.787269
159.578,18.0578,0.185755
162.354,18.0578,0.485308
165.129,18.0578,0.24442
167.904,18.0578,0.0951651
170.679,18.0578,0.902615
173.455,18.0578,0.369841
176.23,18.0578,1.11205
1.38764,20.8359,0.673471
4.16291,20.8359,0.620568
6.93818,20.8359,0.595616
9.71346,20.8359,0.910587
12.4887,20.8359,0.316692
15.264,20.8359,0.587115
18.0393,20.8359,0.318363
20.8146,20.8359,0.296834
23.5898,20.8359,0.368249
26.3651,20.8359,0.767245
29.1404,20.8359,0.600284
31.9156,20.8359,0.796111
34.6909,20.8359,0.185672
37.4662,20.8359,1.16929
40.2415,20.8359,0.800192
43.0167,20.8359,0.411289
45.792,20.8359,0.736582
48.5673,20.8359,0.894027
51.3426,20.8359,0.40451
54.1178,20.8359,0.452395
56.8931,20.8359,0.627255
59.6684,20.8359,0.567812
62.4437,20.8359,0.216255
65.2189,20.8359,0.780967
67.9942,20.8359,0.759486
70.7695,20.8359,1.19403
73.5448,20.8359,0.752249
76.32,20.8359,1.04045
79.0953,20.8359,0.744743
81.8706,20.8359,0.383158
84.6458,20.8359,0.795716
87.4211,20.8359,0.662381
90.1964,20.8359,1.05099
92.9717,20.8359,0.807757
95.7469,20.8359,0.922397
98.5222,20.8359,0.166946
101.297,20.8359,0.148048
104.073,20.8359,0.576294
106.848,20.8359,0.569709
109.623,20.8359,0.965709
112.399,20.8359,0.743571
115.174,20.8359,0.659943
117.949,20.8359,1.28769
120.724,20.8359,0.974901
123.5,20.8359,0.711824
126.275,20.8359,0.855604
129.05,20.8359,0.584831
131.825,20.8359,0.946185
134.601,20.8359,0.429616
137.376,20.8359,1.05934
140.151,20.8359,0.440566
142.927,20.8359,0.918758
145.702,20.8359,0.30086
148.477,20.8359,0.40971
151.252,20.8359,1.30713
154.028,20.8359,0.720203
156.803,20.8359,0.99747
159.578,20.8359,1.11199
162.354,20.8359,0.887932
165.129,20.8359,1.15637
167.904,20.8359,0.388512
170.679,20.8359,0.791027
173.455,20.8359,0.17824
176.23,20.8359,1.46249
1.38764,23.6141,0.645319
4.16291,23.6141,0.538801
6.93818,23.6141,0.586365
9.71346,23.6141,1.26696
12.4887,23.6141,0.698203
15.264,23.6141,1.1449
18.0393,23.6141,1.217
20.8146,23.6141,0.467528
23.5898,23.6141,0.411018
26.3651,23.6141,1.02596
29.1404,23.6141,0.663431
31.9156,23.6141,0.822668
34.6909,23.6141,0.396036
37.4662,23.6141,0.712794
40.2415,23.6141,0.56929
43.0167,23.6141,1.04241
45.792,23.6141,0.593887
48.5673,23.6141,0.257273
51.3426,23.6141,1.07629
54.1178,23.6141,0.454733
56.8931,23.6141,0.712693
59.6684,23.6141,0.606321
62.4437,23.6141,0.955297
65.2189,23.6141,0.710593
67.9942,23.6141,0.323268
70.7695,23.6141,0.617537
73.5448,23.6141,0.391303
76.32,23.6141,0.867994
79.0953,23.6141,0.995453
81.8706,23.6141,1.25228
84.6458,23.6141,0.51422
87.4211,23.6141,0.597231
90.1964,23.6141,0.596829
92.9717,23.6141,0.352955
95.7469,23.6141,0.866636
98.5222,23.6141,0.812325
101.297,23.6141,0.639094
104.073,23.6141,1.10939
106.848,23.6141,1.14165
109.623,23.6141,0.452924
112.399,23.6141,0.945022
115.174,23.6141,0.619545
117.949,23.6141,0.57187
120.724,23.6141,0.440779
123.5,23.6141,1.08887
126.275,23.6141,0.281277
129.05,23.6141,0.110928
131.825,23.6141,0.40794
134.601,23.6141,0.573366
137.376,23.6141,1.11718
140.151,23.6141,0.783356
142.927,23.6141,0.565635
145.702,23.6141,0.589455
148.477,23.6141,1.04184
151.252,23.6141,0.80217
154.028,23.6141,0.789129
156.803,23.6141,0.443472
159.578,23.6141,0.0690008
162.354,23.6141,0.261962
165.129,23.6141,0.569442
167.904,23.6141,0.676738
170.679,23.6141,0.537691
173.455,23.6141,1.18808
176.23,23.6141,1.57107
1.38764,26.3922,0.657732
4.16291,26.3922,0.607552
6.93818,26.3922,0.352588
9.71346,26.3922,0.997887
12.4887,26.3922,0.0160495
15.264,26.3922,0.266415
18.0393,26.3922,1.06221
20.8146,26.3922,0.947757
23.5898,26.3922,0.644092
26.3651,26.3922,0.887098
29.1404,26.3922,0.55485
31.9156,26.3922,1.00553
34.6909,26.3922,0.561637
37.4662,26.3922,0.835821
40.2415,26.3922,0.726947
43.0167,26.3922,1.01943
45.792,26.3922,0.804664
48.5673,26.3922,0.842291
51.3426,26.3922,0.882964
54.1178,26.3922,0.681863
56.8931,26.3922,0.724665
59.6684,26.3922,0.827548
62.4437,26.3922,1.16317
65.2189,26.3922,0.478796
67.9942,26.3922,0.47086
70.7695,26.3922,0.560253
73.5448,26.3922,1.07771
76.32,26.3922,0.902857
79.0953,26.3922,0.219352
81.8706,26.3922,0.440694
84.6458,26.3922,0.277701
87.4211,26.3922,0.737056
90.1964,26.3922,1.43783
92.9717,26.3922,0.878549
95.7469,26.3922,0.830842
98.5222,26.3922,0.932711
101.297,26.3922,0.498465
104.073,26.3922,0.970996
106.848,26.3922,0.5528
109.623,26.3922,0.494312
112.399,26.3922,0.84091
115.174,26.3922,0.701266
117.949,26.3922,0.981451
120.724,26.3922,0.930581
123.5,26.3922,0.837516
126.275,26.3922,0.649179
129.05,26.3922,0.299311
131.825,26.3922,0.26524
134.601,26.3922,0.707196
137.376,26.3922,0.343448
140.151,26.3922,0.130492
142.927,26.3922,1.09558
145.702,26.3922,0.670977
148.477,26.3922,0.76564
151.252,26.3922,0.609571
154.028,26.3922,0.403171
156.803,26.3922,0.917664
159.578,26.3922,0.818111
162.354,26.3922,0.838026
165.129,26.3922,0.369165
167.904,26.3922,0.929434
170.679,26.3922,0.484725
173.455,26.3922,0.612579
176.23,26.3922,1.70885
1.38764,29.1703,0.424034
4.16291,29.1703,0.664283
6.93818,29.1703,0.73769
9.71346,29.1703,1.26246
12.4887,29.1703,0.422694
15.264,29.1703,0.784425
18.0393,29.1703,0.426399
20.8146,29.1703,0.969902
23.5898,29.1703,0.464508
26.3651,29.1703,1.19277
29.1404,29.1703,0.602893
31.9156,29.1703,1.04541
34.6909,29.1703,1.06915
37.4662,29.1703,0.340044
40.2415,29.1703,1.24829
43.0167,29.1703,1.34421
45.792,29.1703,0.855007
48.5673,29.1703,0.983379
51.3426,29.1703,0.407854
54.1178,29.1703,0.0426062
56.8931,29.1703,0.666942
59.6684,29.1703,1.01155
62.4437,29.1703,0.945683
65.2189,29.1703,1.01862
67.9942,29.1703,0.700201
70.7695,29.1703,0.403507
73.5448,29.1703,0.308531
76.32,29.1703,1.11357
79.0953,29.1703,0.467973
81.8706,29.1703,0.506704
84.6458,29.1703,0.889126
87.4211,29.1703,0.529493
90.1964,29.1703,0.826352
92.9717,29.1703,0.454837
95.7469,29.1703,0.972495
98.5222,29.1703,0.737697
101.297,29.1703,0.137952
104.073,29.1703,0.885918
106.848,29.1703,0.721743
109.623,29.1703,0.299536
112.399,29.1703,0.287759
115.174,29.1703,0.763187
117.949,29.1703,0.99555
120.724,29.1703,0.718618
123.5,29.1703,0.678377
126.275,29.1703,0.67992
129.05,29.1703,0.857142
131.825,29.1703,0.589915
134.601,29.1703,1.17922
137.376,29.1703,1.3327
140.151,29.1703,0.444221
142.927,29.1703,0.540591
145.702,29.1703,0.319838
148.477,29.1703,0.142477
151.252,29.1703,0.036908
154.028,29.1703,0.699654
156.803,29.1703,0.558763
159.578,29.1703,0.377828
162.354,29.1703,0.770468
165.129,29.1703,0.596443
167.904,29.1703,0.232853
170.679,29.1703,0.406087
173.455,29.1703,0.533318
176.23,29.1703,1.04877
1.38764,31.9484,0.157181
4.16291,31.9484,0.823442
6.93818,31.9484,0.868376
9.71346,31.9484,1.09478
12.4887,31.9484,0.749784
15.264,31.9484,1.02495
18.0393,31.9484,0.38555
20.8146,31.9484,0.258098
23.5898,31.9484,0.741228
26.3651,31.9484,0.750633
29.1404,31.9484,0.868058
31.9156,31.9484,0.985023
34.6909,31.9484,0.610962
37.4662,31.9484,0.710566
40.2415,31.9484,0.916868
43.0167,31.9484,0.627571
45.792,31.9484,1.36857
48.5673,31.9484,0.665
51.3426,31.9484,0.710214
54.1178,31.9484,0.834374
56.8931,31.9484,0.309123
59.6684,31.9484,1.05393
62.4437,31.9484,0.820407
65.2189,31.9484,1.2041
67.9942,31.9484,1.34728
70.7695,31.9484,1.00395
73.5448,31.9484,0.565842
76.32,31.9484,1.10826
79.0953,31.9484,0.269781
81.8706,31.9484,0.619602
84.6458,31.9484,0.341282
87.4211,31.9484,0.874624
90.1964,31.9484,1.3664
92.9717,31.9484,0.719953
95.7469,31.9484,0.447268
98.5222,31.9484,0.988474
101.297,31.9484,0.176627
104.073,31.9484,0.270184
106.848,31.9484,0.194353
109.623,31.9484,0.893081
112.399,31.9484,0.667023
115.174,31.9484,0.689524
117.949,31.9484,0.483921
120.724,31.9484,0.381251
123.5,31.9484,0.389163
126.275,31.9484,1.32417
129.05,31.9484,1.08106
131.825,31.9484,1.16746
134.601,31.9484,0.709014
137.376,31.9484,0.91165
140.151,31.9484,0.499596
142.927,31.9484,0.54072
145.702,31.9484,0.81156
148.477,31.9484,0.768251
151.252,31.9484,1.2314
154.028,31.9484,0.404005
156.803,31.9484,0.77948
159.578,31.9484,0.193525
162.354,31.9484,0.334228
165.129,31.9484,0.0621264
167.904,31.9484,0.562265
170.679,31.9484,0.675495
173.455,31.9484,1.05469
176.23,31.9484,0.947303
1.38764,34.7266,0.522248
4.16291,34.7266,0.687576
6.93818,34.7266,1.14331
9.71346,34.7266,1.01003
12.4887,34.7266,0.334988
15.264,34.7266,0.482215
18.0393,34.7266,1.11889
20.8146,34.7266,0.574491
23.5898,34.7266,0.806922
26.3651,34.7266,1.09087
29.1404,34.7266,1.08727
31.9156,34.7266,0.497342
34.6909,34.7266,1.14699
37.4662,34.7266,0.676446
40.2415,34.7266,0.681627
43.0167,34.7266,0.356918
45.792,34.7266,0.848896
48.5673,34.7266,0.677697
51.3426,34.7266,1.05666
54.1178,34.7266,0.721738
56.8931,34.7266,0.484529
59.6684,34.7266,1.28241
62.4437,34.7266,0.547941
65.2189,34.7266,0.520588
67.9942,34.7266,0.918847
70.7695,34.7266,1.16514
73.5448,34.7266,0.856809
76.32,34.7266,0.484611
79.0953,34.7266,0.0322814
81.8706,34.7266,0.82143
84.6458,34.7266,1.15907
87.4211,34.7266,0.763926
90.1964,34.7266,0.890582
92.9717,34.7266,0.464514
95.7469,34.7266,0.996278
98.5222,34.7266,0.274956
101.297,34.7266,0.377076
104.073,34.7266,1.07016
106.848,34.7266,1.34314
109.623,34.7266,0.80052
112.399,34.7266,0.698729
115.174,34.7266,0.913434
117.949,34.7266,0.910338
120.724,34.7266,1.00829
123.5,34.7266,0.660843
126.275,34.7266,0.688843
129.05,34.7266,0.259507
131.825,34.7266,0.567
134.601,34.7266,0.204574
137.376,34.7266,1.04944
140.151,34.7266,0.811396
142.927,34.7266,0.618288
145.702,34.7266,0.645765
148.477,34.7266,0.29196
151.252,34.7266,0.400265
154.028,34.7266,1.45154
156.803,34.7266,1.15467
159.578,34.7266,0.600279
162.354,34.7266,1.03372
165.129,34.7266,0.696576
167.904,34.7266,1.16074
170.679,34.7266,0.38994
173.455,34.7266,0.279504
176.23,34.7266,0.562175
1.38764,37.5047,0.388301
4.16291,37.5047,0.35665
6.93818,37.5047,0.966109
9.71346,37.5047,0.869314
12.4887,37.5047,1.04654
15.264,37.5047,0.460465
18.0393,37.5047,1.12237
20.8146,37.5047,0.865273
23.5898,37.5047,0.917901
26.3651,37.5047,0.826984
29.1404,37.5047,0.724894
31.9156,37.5047,0.653128
34.6909,37.5047,0.837113
37.4662,37.5047,0.4654
40.2415,37.5047,0.911212
43.0167,37.5047,0.68812
45.792,37.5047,1.17799
48.5673,37.5047,0.980766
51.3426,37.5047,1.17832
54.1178,37.5047,0.727359
56.8931,37.5047,1.03538
59.6684,37.5047,0.897585
62.4437,37.5047,0.179215
65.2189,37.5047,0.432322
67.9942,37.5047,0.594251
70.7695,37.5047,0.370325
73.5448,37.5047,0.573025
76.32,37.5047,0.901173
79.0953,37.5047,0.464556
81.8706,37.5047,0.67592
84.6458,37.5047,0.838061
87.4211,37.5047,0.857828
90.1964,37.5047,1.08713
92.9717,37.5047,0.506106
95.7469,37.5047,1.06252
98.5222,37.5047,0.967508
101.297,37.5047,0.771088
104.073,37.5047,0.400488
106.848,37.5047,0.720347
109.623,37.5047,0.470885
112.399,37.5047,0.479982
115.174,37.5047,0.44471
117.949,37.5047,1.24222
120.724,37.5047,0.797924
123.5,37.5047,0.987446
126.275,37.5047,0.714622
129.05,37.5047,0.239944
131.825,37.5047,0.821852
134.601,37.5047,0.569247
137.376,37.5047,0.939818
140.151,37.5047,0.784969
142.927,37.5047,0.876853
145.702,37.5047,0.623114
148.477,37.5047,1.09318
151.252,37.5047,0.368483
154.028,37.5047,1.20144
156.803,37.5047,0.971663
159.578,37.5047,0.496055
162.354,37.5047,0.909937
165.129,37.5047,0.759416
167.904,37.5047,1.45604
170.679,37.5047,0.421571
173.455,37.5047,1.16431
176.23,37.5047,1.19665
1.38764,40.2828,0.678199
4.16291,40.2828,0.126098
6.93818,40.2828,0.332946
9.71346,40.2828,0.209195
12.4887,40.2828,0.544602
15.264,40.2828,1.04731
18.0393,40.2828,0.604711
20.8146,40.2828,0.10617
23.5898,40.2828,0.693094
26.3651,40.2828,0.986296
29.1404,40.2828,0.619256
31.9156,40.2828,0.560656
34.6909,40.2828,0.574157
37.4662,40.2828,0.211717
40.2415,40.2828,0.307537
43.0167,40.2828,1.03513
45.792,40.2828,0.889969
48.5673,40.2828,0.942644
51.3426,40.2828,0.292608
54.1178,40.2828,0.272324
56.8931,40.2828,0.778296
59.6684,40.2828,1.50124
62.4437,40.2828,0.713937
65.2189,40.2828,0.771921
67.9942,40.2828,0.968837
70.7695,40.2828,1.19193
73.5448,40.2828,0.764642
76.32,40.2828,1.05802
79.0953,40.2828,0.32164
81.8706,40.2828,1.07708
84.6458,40.2828,0.357587
87.4211,40.2828,0.535392
90.1964,40.2828,0.842408
92.9717,40.2828,0.703316
95.7469,40.2828,0.69738
98.5222,40.2828,0.580155
101.297,40.2828,0.975704
104.073,40.2828,1.13572
106.848,40.2828,1.08837
109.623,40.2828,0.527546
112.399,40.2828,0.803208
115.174,40.2828,0.419288
117.949,40.2828,1.10005
120.724,40.2828,0.808
123.5,40.2828,0.457061
126.275,40.2828,1.26076
129.05,40.2828,0.636149
131.825,40.2828,1.02167
134.601,40.2828,1.13801
137.376,40.2828,0.556934
140.151,40.2828,0.806097
142.927,40.2828,0.602522
145.702,40.2828,0.509942
148.477,40.2828,0.25499
151.252,40.2828,0.966038
154.028,40.2828,0.922349
156.803,40.2828,0.968381
159.578,40.2828,0.851148
162.354,40.2828,0.850098
165.129,40.2828,0.88268
167.904,40.2828,0.297945
170.679,40.2828,0.808662
173.455,40.2828,0.277946
176.23,40.2828,0.71599
1.38764,43.0609,0.639839
4.16291,43.0609,0.362182
6.93818,43.0609,0.25748
