x,y,density
3.51648,0.765625,1
3.82227,0.765625,0.918718
4.12805,0.765625,1
4.43383,0.765625,1.39209
4.73961,0.765625,1
5.04539,0.765625,1.00034
5.35117,0.765625,1
5.65695,0.765625,1
5.96273,0.765625,1.28841
6.26852,0.765625,1
6.5743,0.765625,1.09687
6.88008,0.765625,1
7.18586,0.765625,1.38617
7.49164,0.765625,1
7.79742,0.765625,1.15366
8.1032,0.765625,1.07592
8.40898,0.765625,1
8.71477,0.765625,1.05488
9.02055,0.765625,1.39212
9.32633,0.765625,1.14098
9.63211,0.765625,1.02407
9.93789,0.765625,1.09332
10.2437,0.765625,1
10.5495,0.765625,1.32307
10.8552,0.765625,1
11.161,0.765625,1.14249
11.4668,0.765625,1
11.7726,0.765625,1.07423
12.0784,0.765625,1
12.3841,0.765625,1
12.6899,0.765625,0.377885
12.9957,0.765625,0.818379
13.3015,0.765625,1
13.6073,0.765625,1.00262
13.913,0.765625,1
14.2188,0.765625,1
14.5246,0.765625,0.853991
14.8304,0.765625,1.46784
15.1362,0.765625,1.23508
15.442,0.765625,1
15.7477,0.765625,1
16.0535,0.765625,0.939844
16.3593,0.765625,1
16.6651,0.765625,1.56546
16.9709,0.765625,1.15088
17.2766,0.765625,1
17.5824,0.765625,1.13629
17.8882,0.765625,1
18.194,0.765625,1.13922
18.4998,0.765625,1
18.8055,0.765625,0.816615
19.1113,0.765625,1.72816
19.4171,0.765625,2
0.152891,1.07187,0
0.458672,1.07187,0.583432
0.764453,1.07187,1
1.07023,1.07187,1.09028
1.37602,1.07187,1
1.6818,1.07187,1.19219
1.98758,1.07187,1.29716
2.29336,1.07187,0.0505262
2.59914,1.07187,0.851826
2.90492,1.07187,1.52765
3.2107,1.07187,1.70772
3.51648,1.07187,1
3.82227,1.07187,0.918718
4.12805,1.07187,1
4.43383,1.07187,1.39209
4.73961,1.07187,1
5.04539,1.07187,1.00034
5.35117,1.07187,1
5.65695,1.07187,1
5.96273,1.07187,1.28841
6.26852,1.07187,1
6.5743,1.07187,1.09687
6.88008,1.07187,1
7.18586,1.07187,1.38617
7.49164,1.07187,1
7.79742,1.07187,1.15366
8.1032,1.07187,1.07592
8.40898,1.07187,1
8.71477,1.07187,1.05488
9.02055,1.07187,1.39212
9.32633,1.07187,1.14098
9.63211,1.07187,1.02407
9.93789,1.07187,1.09332
10.2437,1.07187,1
10.5495,1.07187,1.32307
10.8552,1.07187,1
11.161,1.07187,1.14249
11.4668,1.07187,1
11.7726,1.07187,1.07423
12.0784,1.07187,1
12.3841,1.07187,1.28755
12.6899,1.07187,0.917488
12.9957,1.07187,1.33237
13.3015,1.07187,1
13.6073,1.07187,1.00262
13.913,1.07187,1
14.2188,1.07187,1
14.5246,1.07187,1.23348
14.8304,1.07187,1.78684
15.1362,1.07187,1.23508
15.442,1.07187,1
15.7477,1.07187,1
16.0535,1.07187,0.939844
16.3593,1.07187,1
16.6651,1.07187,1.56546
16.9709,1.07187,1.15088
17.2766,1.07187,1
17.5824,1.07187,1.13629
17.8882,1.07187,1
18.194,1.07187,1.13922
18.4998,1.07187,1
18.8055,1.07187,0.816615
19.1113,1.07187,1.72816
19.4171,1.07187,2
0.152891,1.37812,0
0.458672,1.37812,0.33339
0.764453,1.37812,0.571429
1.07023,1.37812,0.623015
1.37602,1.37812,0.571429
1.6818,1.37812,0.681253
1.98758,1.37812,0.741237
2.29336,1.37812,0.0288721
2.59914,1.37812,0.72407
2.90492,1.37812,1.57143
3.2107,1.37812,1.34208
3.51648,1.37812,0.571429
3.82227,1.37812,0.524982
4.12805,1.37812,0.571429
4.43383,1.37812,1.01311
4.73961,1.37812,0.947007
5.04539,1.37812,0.952331
5.35117,1.37812,1
5.65695,1.37812,1
5.96273,1.37812,1.06692
6.26852,1.37812,0.753173
6.5743,1.37812,0.791767
6.88008,1.37812,0.685625
7.18586,1.37812,0.946254
7.49164,1.37812,0.675525
7.79742,1.37812,0.763332
8.1032,1.37812,0.622713
8.40898,1.37812,0.571429
8.71477,1.37812,0.900528
9.02055,1.37812,1.31503
9.32633,1.37812,0.984902
9.63211,1.37812,0.860053
9.93789,1.37812,0.650404
10.2437,1.37812,0.571429
10.5495,1.37812,1.00255
10.8552,1.37812,0.857499
11.161,1.37812,0.831281
11.4668,1.37812,0.571429
11.7726,1.37812,0.613848
12.0784,1.37812,0.571429
12.3841,1.37812,1.10433
12.6899,1.37812,1.21593
12.9957,1.37812,1.42018
13.3015,1.37812,0.571429
13.6073,1.37812,0.572925
13.913,1.37812,0.571429
14.2188,1.37812,0.571429
14.5246,1.37812,1.16316
14.8304,1.37812,1.40632
15.1362,1.37812,0.834435
15.442,1.37812,1
15.7477,1.37812,1
16.0535,1.37812,0.700402
16.3593,1.37812,0.682711
16.6651,1.37812,1.33359
16.9709,1.37812,0.832523
17.2766,1.37812,0.571429
17.5824,1.37812,0.649306
17.8882,1.37812,0.571429
18.194,1.37812,0.650981
18.4998,1.37812,0.571429
18.8055,1.37812,0.466637
19.1113,1.37812,0.987517
19.4171,1.37812,1.14286
0.152891,1.68437,0.90156
0.458672,1.68437,0.809462
0.764453,1.68437,0.232369
1.07023,1.68437,0.769331
1.37602,1.68437,0.432393
1.6818,1.68437,0.493275
1.98758,1.68437,0.923353
2.29336,1.68437,0.304574
2.59914,1.68437,0.339751
2.90492,1.68437,1
3.2107,1.68437,0.524326
3.51648,1.68437,0
3.82227,1.68437,0
4.12805,1.68437,0
4.43383,1.68437,0.656127
4.73961,1.68437,0.460371
5.04539,1.68437,0.0110933
5.35117,1.68437,0.117543
5.65695,1.68437,0.117543
5.96273,1.68437,0.0459662
6.26852,1.68437,0
6.5743,1.68437,0
6.88008,1.68437,0
7.18586,1.68437,0
7.49164,1.68437,0
7.79742,1.68437,0
8.1032,1.68437,0
8.40898,1.68437,0
8.71477,1.68437,0
9.02055,1.68437,0
9.32633,1.68437,0
9.63211,1.68437,0
9.93789,1.68437,0
10.2437,1.68437,0
10.5495,1.68437,0
10.8552,1.68437,0
11.161,1.68437,0
11.4668,1.68437,0
11.7726,1.68437,0
12.0784,1.68437,0
12.3841,1.68437,0.532899
12.6899,1.68437,1
12.9957,1.68437,0.952538
13.3015,1.68437,0
13.6073,1.68437,0
13.913,1.68437,0
14.2188,1.68437,0
14.5246,1.68437,0.67517
14.8304,1.68437,0.567549
15.1362,1.68437,0.00434803
15.442,1.68437,0.0144817
15.7477,1.68437,0.0144817
16.0535,1.68437,0.00268194
16.3593,1.68437,0
16.6651,1.68437,0.448931
16.9709,1.68437,0.219469
17.2766,1.68437,0
17.5824,1.68437,0
17.8882,1.68437,0
18.194,1.68437,0
18.4998,1.68437,0
18.8055,1.68437,0
19.1113,1.68437,0.56
19.4171,1.68437,0.64809
0.152891,1.99062,0.982207
0.458672,1.99062,0.881871
0.764453,1.99062,0.302041
1.07023,1.99062,1
1.37602,1.99062,0.562037
1.6818,1.99062,0.534221
1.98758,1.99062,1
2.29336,1.99062,0.329856
2.59914,1.99062,0.339751
2.90492,1.99062,1
3.2107,1.99062,0.524326
3.51648,1.99062,0
3.82227,1.99062,0
4.12805,1.99062,0
4.43383,1.99062,0.730302
4.73961,1.99062,0.512416
5.04539,1.99062,0
5.35117,1.99062,0
5.65695,1.99062,0
5.96273,1.99062,0
6.26852,1.99062,0
6.5743,1.99062,0
6.88008,1.99062,0
7.18586,1.99062,0
7.49164,1.99062,0
7.79742,1.99062,0
8.1032,1.99062,0
8.40898,1.99062,0
8.71477,1.99062,0
9.02055,1.99062,0
9.32633,1.99062,0
9.63211,1.99062,0
9.93789,1.99062,0
10.2437,1.99062,0
10.5495,1.99062,0
10.8552,1.99062,0
11.161,1.99062,0
11.4668,1.99062,0
11.7726,1.99062,0
12.0784,1.99062,0
12.3841,1.99062,0.648259
12.6899,1.99062,1.29546
12.9957,1.99062,1.09248
13.3015,1.99062,0
13.6073,1.99062,0
13.913,1.99062,0
14.2188,1.99062,0.00169965
14.5246,1.99062,0.67958
14.8304,1.99062,0.571959
15.1362,1.99062,0.00044119
15.442,1.99062,0
15.7477,1.99062,0
16.0535,1.99062,0
16.3593,1.99062,0
16.6651,1.99062,0
16.9709,1.99062,0
17.2766,1.99062,0
17.5824,1.99062,0
17.8882,1.99062,0
18.194,1.99062,0
18.4998,1.99062,0
18.8055,1.99062,0
19.1113,1.99062,0.864078
19.4171,1.99062,1
0.152891,2.29687,0.982207
0.458672,2.29687,0.881871
0.764453,2.29687,0.302041
1.07023,2.29687,1
1.37602,2.29687,0.562037
1.6818,2.29687,0.534221
1.98758,2.29687,1
2.29336,2.29687,0.329856
2.59914,2.29687,0.339751
2.90492,2.29687,1
3.2107,2.29687,0.524326
3.51648,2.29687,0
3.82227,2.29687,0
4.12805,2.29687,0
4.43383,2.29687,0.730302
4.73961,2.29687,0.512416
5.04539,2.29687,0
5.35117,2.29687,0
5.65695,2.29687,0
5.96273,2.29687,0
6.26852,2.29687,0
6.5743,2.29687,0
6.88008,2.29687,0
7.18586,2.29687,0
7.49164,2.29687,0
7.79742,2.29687,0
8.1032,2.29687,0
8.40898,2.29687,0
8.71477,2.29687,0
9.02055,2.29687,0
9.32633,2.29687,0
9.63211,2.29687,0
9.93789,2.29687,0
10.2437,2.29687,0
10.5495,2.29687,0
10.8552,2.29687,0
11.161,2.29687,0
11.4668,2.29687,0
11.7726,2.29687,0
12.0784,2.29687,0
12.3841,2.29687,0.92334
12.6899,2.29687,2
12.9957,2.29687,1.42617
13.3015,2.29687,0
13.6073,2.29687,0
13.913,2.29687,0
14.2188,2.29687,0.385397
14.5246,2.29687,1.67517
14.8304,2.29687,1.56755
15.1362,2.29687,0.10004
15.442,2.29687,0
15.7477,2.29687,0
16.0535,2.29687,0
16.3593,2.29687,0
16.6651,2.29687,0.0177459
16.9709,2.29687,0.280971
17.2766,2.29687,0.280971
17.5824,2.29687,0.118648
17.8882,2.29687,0
18.194,2.29687,0
18.4998,2.29687,0
18.8055,2.29687,0
19.1113,2.29687,0.864078
19.4171,2.29687,1
0.152891,2.60312,0.982207
0.458672,2.60312,0.881871
0.764453,2.60312,0.302041
1.07023,2.60312,1
1.37602,2.60312,0.562037
1.6818,2.60312,0.599141
1.98758,2.60312,1.1695
2.29336,2.60312,0.499359
2.59914,2.60312,0.0322384
2.90492,2.60312,0.0437819
3.2107,2.60312,0.129386
3.51648,2.60312,0.195838
3.82227,2.60312,0.184475
4.12805,2.60312,0.00635729
4.43383,2.60312,1.13947
4.73961,2.60312,0.921579
5.04539,2.60312,0.192266
5.35117,2.60312,0
5.65695,2.60312,0.472983
5.96273,2.60312,0.881109
6.26852,2.60312,0.881109
6.5743,2.60312,0.881109
6.88008,2.60312,0.881109
7.18586,2.60312,0.881109
7.49164,2.60312,0.881109
7.79742,2.60312,0.881109
8.1032,2.60312,0.881109
8.40898,2.60312,0.881109
8.71477,2.60312,0.881109
9.02055,2.60312,0.0231751
9.32633,2.60312,0
9.63211,2.60312,0
9.93789,2.60312,0
10.2437,2.60312,0
10.5495,2.60312,0
10.8552,2.60312,0
11.161,2.60312,0
11.4668,2.60312,0
11.7726,2.60312,0
12.0784,2.60312,0
12.3841,2.60312,0.4074
12.6899,2.60312,1.03182
12.9957,2.60312,0.503951
13.3015,2.60312,0
13.6073,2.60312,0
13.913,2.60312,0
14.2188,2.60312,0.385397
14.5246,2.60312,1.00633
14.8304,2.60312,1.00532
15.1362,2.60312,0.10004
15.442,2.60312,0.00829043
15.7477,2.60312,0.01497
16.0535,2.60312,0.0139465
16.3593,2.60312,0
16.6651,2.60312,0.0631591
16.9709,2.60312,1
17.2766,2.60312,1
17.5824,2.60312,0.434341
17.8882,2.60312,0.206869
18.194,2.60312,0.206869
18.4998,2.60312,0.0883583
18.8055,2.60312,0
19.1113,2.60312,0.864078
19.4171,2.60312,1
0.152891,2.90937,0.641908
0.458672,2.90937,0.576335
0.764453,2.90937,0.242266
1.07023,2.90937,1.02398
1.37602,2.90937,0.566222
1.6818,2.90937,0.729215
1.98758,2.90937,1.64808
2.29336,2.90937,1.21377
2.59914,2.90937,0.102437
2.90492,2.90937,0
3.2107,2.90937,0.543461
3.51648,2.90937,1
3.82227,2.90937,0.941976
4.12805,2.90937,0.0155373
4.43383,2.90937,1.49149
4.73961,2.90937,1.34485
5.04539,2.90937,0.4699
5.35117,2.90937,0
5.65695,2.90937,0.536805
5.96273,2.90937,1
6.26852,2.90937,1
6.5743,2.90937,1
6.88008,2.90937,1
7.18586,2.90937,1
7.49164,2.90937,1
7.79742,2.90937,1
8.1032,2.90937,1
8.40898,2.90937,1
8.71477,2.90937,1
9.02055,2.90937,0.0263022
9.32633,2.90937,0.144959
9.63211,2.90937,0.193126
9.93789,2.90937,0.193126
10.2437,2.90937,0.193126
10.5495,2.90937,0.193126
10.8552,2.90937,0.193126
11.161,2.90937,0.193126
11.4668,2.90937,0.193126
11.7726,2.90937,0.193126
12.0784,2.90937,0.193126
12.3841,2.90937,0.547358
12.6899,2.90937,1
12.9957,2.90937,0.600345
13.3015,2.90937,0.180769
13.6073,2.90937,0.141813
13.913,2.90937,0
14.2188,2.90937,0.385397
14.5246,2.90937,1
14.8304,2.90937,1
15.1362,2.90937,0.10004
15.442,2.90937,0.553804
15.7477,2.90937,1
16.0535,2.90937,1.18763
16.3593,2.90937,0.517803
16.6651,2.90937,0.254585
16.9709,2.90937,1
17.2766,2.90937,1
17.5824,2.90937,0.480592
17.8882,2.90937,1
18.194,2.90937,1
18.4998,2.90937,0.427123
18.8055,2.90937,0.266914
19.1113,2.90937,1.34768
19.4171,2.90937,1.47318
0.152891,3.21562,0.44491
0.458672,3.21562,0.384437
0.764453,3.21562,0
1.07023,3.21562,0.817494
1.37602,3.21562,0.425224
1.6818,3.21562,0.382999
1.98758,3.21562,1
2.29336,3.21562,1
2.59914,3.21562,0.102437
2.90492,3.21562,0
3.2107,3.21562,0.543461
3.51648,3.21562,1
3.82227,3.21562,0.941976
4.12805,3.21562,0.0155373
4.43383,3.21562,1
4.73961,3.21562,1
5.04539,3.21562,0.4699
5.35117,3.21562,0
5.65695,3.21562,0.536805
5.96273,3.21562,1
6.26852,3.21562,1
6.5743,3.21562,1
6.88008,3.21562,1
7.18586,3.21562,1
7.49164,3.21562,1
7.79742,3.21562,1
8.1032,3.21562,1
8.40898,3.21562,1
8.71477,3.21562,1
9.02055,3.21562,0.0263022
9.32633,3.21562,0.750595
9.63211,3.21562,1
9.93789,3.21562,1
10.2437,3.21562,1
10.5495,3.21562,1
10.8552,3.21562,1
11.161,3.21562,1
11.4668,3.21562,1
11.7726,3.21562,1
12.0784,3.21562,1
12.3841,3.21562,1.20295
12.6899,3.21562,1
12.9957,3.21562,1.17458
13.3015,3.21562,1
13.6073,3.21562,0.784497
13.913,3.21562,0
14.2188,3.21562,0.385397
14.5246,3.21562,1
14.8304,3.21562,1.47076
15.1362,3.21562,0.773622
15.442,3.21562,0.665071
15.7477,3.21562,1
16.0535,3.21562,1.42602
16.3593,3.21562,1
16.6651,3.21562,0.432847
16.9709,3.21562,1
17.2766,3.21562,1
17.5824,3.21562,0.480592
17.8882,3.21562,1
18.194,3.21562,1
18.4998,3.21562,0.427123
18.8055,3.21562,0.485437
19.1113,3.21562,1
19.4171,3.21562,1
0.152891,3.52187,1
0.458672,3.52187,0.864078
0.764453,3.52187,0
1.07023,3.52187,0.817494
1.37602,3.52187,0.425224
1.6818,3.52187,0.382999
1.98758,3.52187,1
2.29336,3.52187,1
2.59914,3.52187,0.102437
2.90492,3.52187,0
3.2107,3.52187,0.543461
3.51648,3.52187,1
3.82227,3.52187,0.941976
4.12805,3.52187,0.0155373
4.43383,3.52187,1
4.73961,3.52187,1.06307
5.04539,3.52187,0.594422
5.35117,3.52187,0.121898
5.65695,3.52187,0.536805
5.96273,3.52187,1
6.26852,3.52187,1
6.5743,3.52187,1
6.88008,3.52187,1
7.18586,3.52187,1
7.49164,3.52187,1
7.79742,3.52187,1
8.1032,3.52187,1
8.40898,3.52187,1
8.71477,3.52187,1
9.02055,3.52187,0.0263022
9.32633,3.52187,0.750595
9.63211,3.52187,1
9.93789,3.52187,1
10.2437,3.52187,1
10.5495,3.52187,1
10.8552,3.52187,1
11.161,3.52187,1
11.4668,3.52187,1
11.7726,3.52187,1
12.0784,3.52187,1
12.3841,3.52187,0.92026
12.6899,3.52187,0.275968
12.9957,3.52187,0.831649
13.3015,3.52187,1
13.6073,3.52187,0.784497
13.913,3.52187,0
14.2188,3.52187,0.218527
14.5246,3.52187,0.567018
14.8304,3.52187,1.26591
15.1362,3.52187,1.05672
15.442,3.52187,0.718991
15.7477,3.52187,1
16.0535,3.52187,1.42602
16.3593,3.52187,1
16.6651,3.52187,0.432847
16.9709,3.52187,1
17.2766,3.52187,1
17.5824,3.52187,0.480592
17.8882,3.52187,1
18.194,3.52187,1.02773
18.4998,3.52187,0.589476
18.8055,3.52187,0.597996
19.1113,3.52187,1
19.4171,3.52187,1
0.152891,3.82812,1
0.458672,3.82812,0.864078
0.764453,3.82812,0
1.07023,3.82812,0.817494
1.37602,3.82812,0.566196
1.6818,3.82812,0.74492
1.98758,3.82812,1
2.29336,3.82812,1
2.59914,3.82812,0.621371
2.90492,3.82812,0.631695
3.2107,3.82812,0.570361
3.51648,3.82812,1
3.82227,3.82812,1.2779
4.12805,3.82812,0.475057
4.43383,3.82812,1.34666
4.73961,3.82812,1.50651
5.04539,3.82812,1.4699
5.35117,3.82812,0.978923
5.65695,3.82812,0.482891
5.96273,3.82812,0.828816
6.26852,3.82812,0.783724
6.5743,3.82812,0.826624
6.88008,3.82812,0.893151
7.18586,3.82812,0.855308
7.49164,3.82812,0.711994
7.79742,3.82812,0.7276
8.1032,3.82812,0.724023
8.40898,3.82812,1.20296
8.71477,3.82812,1.68179
9.02055,3.82812,0.978275
9.32633,3.82812,0.750595
9.63211,3.82812,1
9.93789,3.82812,1
10.2437,3.82812,1
10.5495,3.82812,1
10.8552,3.82812,1
11.161,3.82812,1
11.4668,3.82812,1
11.7726,3.82812,1
12.0784,3.82812,1
12.3841,3.82812,0.812511
12.6899,3.82812,0
12.9957,3.82812,0.70094
13.3015,3.82812,1
13.6073,3.82812,0.784497
13.913,3.82812,0
14.2188,3.82812,0
14.5246,3.82812,0
14.8304,3.82812,0.69889
15.1362,3.82812,1
15.442,3.82812,0.718991
15.7477,3.82812,1
16.0535,3.82812,1.42602
16.3593,3.82812,1.02447
16.6651,3.82812,0.425576
16.9709,3.82812,0.321756
17.2766,3.82812,0.290457
17.5824,3.82812,0.180968
17.8882,3.82812,1
18.194,3.82812,1.17078
18.4998,3.82812,1.42712
18.8055,3.82812,1.17873
19.1113,3.82812,1
19.4171,3.82812,1
0.152891,4.13437,1
0.458672,4.13437,0.864078
0.764453,4.13437,0
1.07023,4.13437,0.817494
1.37602,4.13437,0.773585
1.6818,4.13437,1.0483
1.98758,4.13437,0.765648
2.29336,4.13437,1.15824
2.59914,4.13437,0.862666
2.90492,4.13437,1
3.2107,4.13437,0.246703
3.51648,4.13437,0.375591
3.82227,4.13437,1.08483
4.12805,4.13437,1.00252
4.43383,4.13437,0.916673
4.73961,4.13437,0.66878
5.04539,4.13437,1.07625
5.35117,4.13437,0.978923
5.65695,4.13437,0.811023
5.96273,4.13437,1
6.26852,4.13437,0.674414
6.5743,4.13437,0.67201
6.88008,4.13437,1
7.18586,4.13437,0.813427
7.49164,4.13437,0.58138
7.79742,4.13437,1
8.1032,4.13437,0.904057
8.40898,4.13437,0.517054
8.71477,4.13437,1
9.02055,4.13437,0.968383
9.32633,4.13437,0.750595
9.63211,4.13437,1
9.93789,4.13437,1
10.2437,4.13437,1
10.5495,4.13437,1
10.8552,4.13437,1
11.161,4.13437,1
11.4668,4.13437,1
11.7726,4.13437,1
12.0784,4.13437,1
12.3841,4.13437,0.812511
12.6899,4.13437,0
12.9957,4.13437,0.70094
13.3015,4.13437,1
13.6073,4.13437,1.26483
13.913,4.13437,0.653575
14.2188,4.13437,0.49051
14.5246,4.13437,0
14.8304,4.13437,0.69889
15.1362,4.13437,1
15.442,4.13437,0.473356
15.7477,4.13437,0.556459
16.0535,4.13437,1.0128
16.3593,4.13437,1.65175
16.6651,4.13437,1.36969
16.9709,4.13437,0.911555
17.2766,4.13437,0.72201
17.5824,4.13437,0.743269
17.8882,4.13437,0.637187
18.194,4.13437,0.53534
18.4998,4.13437,1.15571
18.8055,4.13437,1.17873
19.1113,4.13437,1
19.4171,4.13437,1
0.152891,4.44062,1.14939
0.458672,4.44062,1.08445
0.764453,4.44062,0.177957
1.07023,4.44062,0.245256
1.37602,4.44062,0.475932
1.6818,4.44062,0.894358
1.98758,4.44062,0.403563
2.29336,4.44062,0.839156
2.59914,4.44062,0.821494
2.90492,4.44062,1
3.2107,4.44062,0.042584
3.51648,4.44062,0
3.82227,4.44062,0.73103
4.12805,4.44062,1
4.43383,4.44062,0.754407
4.73961,4.44062,0.506514
5.04539,4.44062,1
5.35117,4.44062,0.978923
5.65695,4.44062,0.811023
5.96273,4.44062,1
6.26852,4.44062,0.674414
6.5743,4.44062,0.67201
6.88008,4.44062,1
7.18586,4.44062,0.813427
7.49164,4.44062,0.58138
7.79742,4.44062,1
8.1032,4.44062,0.904057
8.40898,4.44062,0.517054
8.71477,4.44062,1
9.02055,4.44062,0.968383
9.32633,4.44062,0.283952
9.63211,4.44062,0.378303
9.93789,4.44062,0.378303
10.2437,4.44062,0.378303
10.5495,4.44062,0.378303
10.8552,4.44062,0.378303
11.161,4.44062,0.378303
11.4668,4.44062,0.378303
11.7726,4.44062,0.378303
12.0784,4.44062,0.378303
12.3841,4.44062,0.307375
12.6899,4.44062,0
12.9957,4.44062,0.273829
13.3015,4.44062,0.390659
13.6073,4.44062,1.04141
13.913,4.44062,1
14.2188,4.44062,0.750502
14.5246,4.44062,0
14.8304,4.44062,0.627496
15.1362,4.44062,0.897846
15.442,4.44062,0.155556
15.7477,4.44062,0.244589
16.0535,4.44062,0.271101
16.3593,4.44062,0.81686
16.6651,4.44062,1.01982
16.9709,4.44062,0.941534
17.2766,4.44062,1
17.5824,4.44062,1
17.8882,4.44062,0.377595
18.194,4.44062,0.17078
18.4998,4.44062,1
18.8055,4.44062,0.703776
19.1113,4.44062,0.0215852
19.4171,4.44062,0.0215852
0.152891,4.74687,0.804424
0.458672,4.74687,1.10932
0.764453,4.74687,0.807532
1.07023,4.74687,0
1.37602,4.74687,0.348361
1.6818,4.74687,0.894358
1.98758,4.74687,0.403563
2.29336,4.74687,0.839156
2.59914,4.74687,0.821494
2.90492,4.74687,1
3.2107,4.74687,0.600586
3.51648,4.74687,0.764921
3.82227,4.74687,1.30927
4.12805,4.74687,1
4.43383,4.74687,0.754407
4.73961,4.74687,0.506514
5.04539,4.74687,1
5.35117,4.74687,0.978923
5.65695,4.74687,0.811023
5.96273,4.74687,1
6.26852,4.74687,0.674414
6.5743,4.74687,0.67201
6.88008,4.74687,1
7.18586,4.74687,0.813427
7.49164,4.74687,0.58138
7.79742,4.74687,1
8.1032,4.74687,0.904057
8.40898,4.74687,0.517054
8.71477,4.74687,1
9.02055,4.74687,0.968383
9.32633,4.74687,0
9.63211,4.74687,0.455162
9.93789,4.74687,0.837741
10.2437,4.74687,0.837741
10.5495,4.74687,0.837741
10.8552,4.74687,0.837741
11.161,4.74687,0.837741
11.4668,4.74687,0.837741
11.7726,4.74687,0.837741
12.0784,4.74687,0.837741
12.3841,4.74687,0.837741
12.6899,4.74687,0.837741
12.9957,4.74687,0.0165753
13.3015,4.74687,0.237112
13.6073,4.74687,0.887792
13.913,4.74687,1
14.2188,4.74687,0.750502
14.5246,4.74687,0.464942
14.8304,4.74687,0.967403
15.1362,4.74687,0.967403
15.442,4.74687,0.0342837
15.7477,4.74687,1
16.0535,4.74687,1
16.3593,4.74687,1.10757
16.6651,4.74687,1
16.9709,4.74687,0.941534
17.2766,4.74687,1
17.5824,4.74687,1
