# Net_ID Start_X Start_Y Start_Layer End_X End_Y End_Layer
11 7 2 12 7 2 -321259308
12 7 2 13 7 2 -321259308
13 7 2 14 7 2 -321259308
14 7 2 15 7 2 -321259308
15 7 2 16 7 2 -321259308
16 7 2 17 7 2 -321259308
17 7 2 18 7 2 -321259308
18 7 2 19 7 2 -321259308
19 7 2 20 7 2 -321259308
20 7 2 21 7 2 -321259308
21 7 2 22 7 2 -321259308
22 7 2 23 7 2 -321259308
23 7 2 24 7 2 -321259308
24 7 2 25 7 2 -321259308
25 7 2 26 7 2 -321259308
26 7 2 27 7 2 -321259308
27 7 2 28 7 2 -321259308
28 7 2 29 7 2 -321259308
29 7 2 30 7 2 -321259308
30 7 2 31 7 2 -321259308
31 7 2 32 7 2 -321259308
32 7 2 33 7 2 -321259308
33 7 2 34 7 2 -321259308
34 7 2 35 7 2 -321259308
35 7 2 36 7 2 -321259308
36 7 2 37 7 2 -321259308
37 7 2 38 7 2 -321259308
38 7 2 39 7 2 -321259308
39 7 2 40 7 2 -321259308
40 7 2 41 7 2 -321259308
41 7 2 42 7 2 -321259308
42 7 2 43 7 2 -321259308
43 7 2 43 7 1 -321259308
2 66 1 2 66 2 9789302
2 66 2 3 66 2 9789302
3 66 2 3 66 1 9789302
51 7 1 51 7 2 72568704
51 7 2 52 7 2 72568704
52 7 2 52 7 1 72568704
52 7 1 52 8 1 72568704
52 8 1 52 9 1 72568704
52 9 1 52 10 1 72568704
52 10 1 52 11 1 72568704
52 11 1 52 12 1 72568704
52 12 1 52 13 1 72568704
52 13 1 52 14 1 72568704
52 14 1 52 15 1 72568704
52 15 1 52 16 1 72568704
52 16 1 52 17 1 72568704
52 17 1 52 18 1 72568704
52 18 1 52 19 1 72568704
52 19 1 52 20 1 72568704
52 20 1 52 21 1 72568704
52 21 1 52 22 1 72568704
52 22 1 52 23 1 72568704
52 23 1 52 24 1 72568704
52 24 1 52 25 1 72568704
52 25 1 52 26 1 72568704
52 26 1 52 27 1 72568704
52 27 1 52 28 1 72568704
52 28 1 52 29 1 72568704
52 29 1 52 30 1 72568704
52 30 1 52 31 1 72568704
52 31 1 52 32 1 72568704
52 32 1 52 33 1 72568704
52 33 1 52 34 1 72568704
52 34 1 52 35 1 72568704
52 35 1 52 36 1 72568704
52 36 1 52 37 1 72568704
52 37 1 52 38 1 72568704
52 38 1 52 38 2 72568704
52 38 2 51 38 2 72568704
51 38 2 50 38 2 72568704
50 38 2 49 38 2 72568704
49 38 2 48 38 2 72568704
48 38 2 47 38 2 72568704
47 38 2 46 38 2 72568704
46 38 2 45 38 2 72568704
45 38 2 44 38 2 72568704
44 38 2 43 38 2 72568704
43 38 2 42 38 2 72568704
42 38 2 41 38 2 72568704
41 38 2 40 38 2 72568704
40 38 2 39 38 2 72568704
39 38 2 38 38 2 72568704
38 38 2 37 38 2 72568704
37 38 2 36 38 2 72568704
36 38 2 35 38 2 72568704
35 38 2 34 38 2 72568704
34 38 2 33 38 2 72568704
33 38 2 32 38 2 72568704
32 38 2 31 38 2 72568704
31 38 2 30 38 2 72568704
30 38 2 29 38 2 72568704
29 38 2 28 38 2 72568704
28 38 2 27 38 2 72568704
27 38 2 26 38 2 72568704
26 38 2 25 38 2 72568704
25 38 2 24 38 2 72568704
24 38 2 23 38 2 72568704
23 38 2 22 38 2 72568704
22 38 2 21 38 2 72568704
21 38 2 20 38 2 72568704
20 38 2 19 38 2 72568704
19 38 2 18 38 2 72568704
18 38 2 17 38 2 72568704
17 38 2 16 38 2 72568704
16 38 2 15 38 2 72568704
15 38 2 14 38 2 72568704
14 38 2 13 38 2 72568704
13 38 2 12 38 2 72568704
12 38 2 11 38 2 72568704
11 38 2 10 38 2 72568704
10 38 2 10 38 1 72568704
10 38 1 10 39 1 72568704
10 39 1 10 40 1 72568704
10 40 1 10 41 1 72568704
10 41 1 10 42 1 72568704
10 42 1 10 43 1 72568704
10 43 1 10 44 1 72568704
10 44 1 10 45 1 72568704
10 45 1 10 46 1 72568704
10 46 1 10 47 1 72568704
10 47 1 10 48 1 72568704
10 48 1 10 49 1 72568704
10 49 1 10 50 1 72568704
10 50 1 10 51 1 72568704
10 51 1 10 52 1 72568704
10 52 1 10 53 1 72568704
10 53 1 10 54 1 72568704
10 54 1 10 55 1 72568704
10 55 1 10 56 1 72568704
10 56 1 10 57 1 72568704
10 57 1 10 58 1 72568704
10 58 1 10 59 1 72568704
10 59 1 10 60 1 72568704
10 60 1 10 61 1 72568704
10 61 1 10 62 1 72568704
10 62 1 10 63 1 72568704
10 63 1 10 64 1 72568704
10 64 1 10 65 1 72568704
10 65 1 10 66 1 72568704
52 66 1 52 67 1 163962302
52 67 1 52 67 2 163962302
52 67 2 51 67 2 163962302
51 67 2 51 67 1 163962302
51 67 1 51 66 1 163962302
51 66 1 51 65 1 163962302
51 65 1 51 64 1 163962302
51 64 1 51 63 1 163962302
51 63 1 51 62 1 163962302
51 62 1 51 61 1 163962302
51 61 1 51 60 1 163962302
51 60 1 51 59 1 163962302
51 59 1 51 58 1 163962302
51 58 1 51 57 1 163962302
51 57 1 51 56 1 163962302
51 56 1 51 55 1 163962302
51 55 1 51 54 1 163962302
51 54 1 51 53 1 163962302
51 53 1 51 52 1 163962302
51 52 1 51 51 1 163962302
51 51 1 51 50 1 163962302
51 50 1 51 49 1 163962302
51 49 1 51 48 1 163962302
51 48 1 51 47 1 163962302
51 47 1 51 46 1 163962302
51 46 1 51 45 1 163962302
51 45 1 51 44 1 163962302
51 44 1 51 43 1 163962302
51 43 1 51 42 1 163962302
51 42 1 51 41 1 163962302
51 41 1 51 40 1 163962302
51 40 1 51 39 1 163962302
51 39 1 51 38 1 163962302
51 38 1 51 37 1 163962302
51 37 1 51 37 2 163962302
51 37 2 52 37 2 163962302
52 37 2 52 37 1 163962302
52 37 1 52 37 2 163962302
52 37 2 53 37 2 163962302
53 37 2 54 37 2 163962302
54 37 2 55 37 2 163962302
55 37 2 56 37 2 163962302
56 37 2 57 37 2 163962302
57 37 2 58 37 2 163962302
58 37 2 59 37 2 163962302
59 37 2 60 37 2 163962302
60 37 2 60 37 1 163962302
60 37 1 60 36 1 163962302
60 36 1 60 35 1 163962302
60 35 1 60 34 1 163962302
60 34 1 60 33 1 163962302
60 33 1 60 32 1 163962302
60 32 1 60 31 1 163962302
60 31 1 60 30 1 163962302
60 30 1 60 29 1 163962302
60 29 1 60 28 1 163962302
60 28 1 60 27 1 163962302
60 27 1 60 26 1 163962302
60 26 1 60 25 1 163962302
60 25 1 60 24 1 163962302
60 24 1 60 23 1 163962302
60 23 1 60 22 1 163962302
60 22 1 60 21 1 163962302
60 21 1 60 20 1 163962302
60 20 1 60 19 1 163962302
60 19 1 60 18 1 163962302
60 18 1 60 17 1 163962302
60 17 1 60 16 1 163962302
60 16 1 60 15 1 163962302
60 15 1 60 14 1 163962302
60 14 1 60 13 1 163962302
60 13 1 60 12 1 163962302
60 12 1 60 11 1 163962302
60 11 1 60 10 1 163962302
60 10 1 60 9 1 163962302
60 9 1 60 8 1 163962302
60 8 1 60 7 1 163962302
16 8 1 16 9 1 700707547
16 9 1 16 9 2 700707547
16 9 2 17 9 2 700707547
17 9 2 18 9 2 700707547
18 9 2 19 9 2 700707547
19 9 2 20 9 2 700707547
20 9 2 21 9 2 700707547
21 9 2 22 9 2 700707547
22 9 2 23 9 2 700707547
23 9 2 24 9 2 700707547
24 9 2 25 9 2 700707547
25 9 2 26 9 2 700707547
26 9 2 27 9 2 700707547
27 9 2 28 9 2 700707547
28 9 2 29 9 2 700707547
29 9 2 30 9 2 700707547
30 9 2 31 9 2 700707547
31 9 2 32 9 2 700707547
32 9 2 33 9 2 700707547
33 9 2 34 9 2 700707547
34 9 2 35 9 2 700707547
35 9 2 36 9 2 700707547
36 9 2 37 9 2 700707547
37 9 2 38 9 2 700707547
38 9 2 39 9 2 700707547
39 9 2 40 9 2 700707547
40 9 2 41 9 2 700707547
41 9 2 42 9 2 700707547
42 9 2 42 9 1 700707547
42 9 1 42 8 1 700707547
42 8 1 42 7 1 700707547
59 7 1 59 6 1 787433154
59 6 1 59 5 1 787433154
59 5 1 59 4 1 787433154
59 4 1 59 3 1 787433154
59 3 1 59 3 2 787433154
59 3 2 58 3 2 787433154
58 3 2 57 3 2 787433154
57 3 2 56 3 2 787433154
56 3 2 55 3 2 787433154
55 3 2 54 3 2 787433154
54 3 2 53 3 2 787433154
53 3 2 52 3 2 787433154
52 3 2 51 3 2 787433154
51 3 2 50 3 2 787433154
50 3 2 49 3 2 787433154
49 3 2 48 3 2 787433154
48 3 2 47 3 2 787433154
47 3 2 46 3 2 787433154
46 3 2 45 3 2 787433154
45 3 2 44 3 2 787433154
44 3 2 43 3 2 787433154
43 3 2 42 3 2 787433154
42 3 2 41 3 2 787433154
41 3 2 40 3 2 787433154
40 3 2 39 3 2 787433154
39 3 2 38 3 2 787433154
38 3 2 37 3 2 787433154
37 3 2 36 3 2 787433154
36 3 2 35 3 2 787433154
35 3 2 34 3 2 787433154
34 3 2 33 3 2 787433154
33 3 2 32 3 2 787433154
32 3 2 31 3 2 787433154
31 3 2 30 3 2 787433154
30 3 2 29 3 2 787433154
29 3 2 28 3 2 787433154
28 3 2 27 3 2 787433154
27 3 2 26 3 2 787433154
26 3 2 25 3 2 787433154
25 3 2 24 3 2 787433154
24 3 2 23 3 2 787433154
23 3 2 22 3 2 787433154
22 3 2 21 3 2 787433154
21 3 2 20 3 2 787433154
20 3 2 19 3 2 787433154
19 3 2 18 3 2 787433154
18 3 2 17 3 2 787433154
17 3 2 17 3 1 787433154
17 3 1 17 4 1 787433154
17 4 1 17 5 1 787433154
17 5 1 17 6 1 787433154
17 6 1 17 7 1 787433154
17 7 1 17 6 1 787433154
17 6 1 17 5 1 787433154
17 5 1 17 4 1 787433154
17 4 1 17 4 2 787433154
17 4 2 16 4 2 787433154
16 4 2 15 4 2 787433154
15 4 2 14 4 2 787433154
14 4 2 13 4 2 787433154
13 4 2 12 4 2 787433154
12 4 2 11 4 2 787433154
11 4 2 10 4 2 787433154
10 4 2 9 4 2 787433154
9 4 2 8 4 2 787433154
8 4 2 7 4 2 787433154
7 4 2 6 4 2 787433154
6 4 2 5 4 2 787433154
5 4 2 5 4 1 787433154
5 4 1 5 5 1 787433154
5 5 1 5 6 1 787433154
5 6 1 5 7 1 787433154
11 7 1 11 8 1 830099408
11 8 1 11 8 2 830099408
11 8 2 12 8 2 830099408
12 8 2 13 8 2 830099408
13 8 2 14 8 2 830099408
14 8 2 15 8 2 830099408
15 8 2 16 8 2 830099408
16 8 2 17 8 2 830099408
17 8 2 17 8 1 830099408
17 8 1 17 9 1 830099408
17 9 1 17 10 1 830099408
17 10 1 17 11 1 830099408
17 11 1 17 12 1 830099408
17 12 1 17 13 1 830099408
17 13 1 17 14 1 830099408
17 14 1 17 15 1 830099408
17 15 1 17 16 1 830099408
17 16 1 17 17 1 830099408
17 17 1 17 18 1 830099408
17 18 1 17 19 1 830099408
17 19 1 17 20 1 830099408
17 20 1 17 21 1 830099408
17 21 1 17 22 1 830099408
17 22 1 17 23 1 830099408
17 23 1 17 24 1 830099408
17 24 1 17 25 1 830099408
17 25 1 17 26 1 830099408
17 26 1 17 27 1 830099408
17 27 1 17 28 1 830099408
17 28 1 17 29 1 830099408
17 29 1 17 30 1 830099408
17 30 1 17 31 1 830099408
17 31 1 17 32 1 830099408
17 32 1 17 33 1 830099408
17 33 1 17 34 1 830099408
17 34 1 17 35 1 830099408
17 35 1 17 36 1 830099408
17 36 1 17 37 1 830099408
17 37 1 17 36 1 830099408
17 36 1 17 36 2 830099408
17 36 2 18 36 2 830099408
18 36 2 19 36 2 830099408
19 36 2 20 36 2 830099408
20 36 2 21 36 2 830099408
21 36 2 22 36 2 830099408
22 36 2 23 36 2 830099408
23 36 2 24 36 2 830099408
24 36 2 25 36 2 830099408
25 36 2 26 36 2 830099408
26 36 2 27 36 2 830099408
27 36 2 28 36 2 830099408
28 36 2 29 36 2 830099408
29 36 2 30 36 2 830099408
30 36 2 31 36 2 830099408
31 36 2 32 36 2 830099408
32 36 2 33 36 2 830099408
33 36 2 34 36 2 830099408
34 36 2 35 36 2 830099408
35 36 2 36 36 2 830099408
36 36 2 37 36 2 830099408
37 36 2 38 36 2 830099408
38 36 2 39 36 2 830099408
39 36 2 40 36 2 830099408
40 36 2 41 36 2 830099408
41 36 2 41 36 1 830099408
41 36 1 41 35 1 830099408
41 35 1 41 34 1 830099408
41 34 1 41 33 1 830099408
41 33 1 41 32 1 830099408
41 32 1 41 31 1 830099408
41 31 1 41 30 1 830099408
41 30 1 41 29 1 830099408
41 29 1 41 28 1 830099408
41 28 1 41 27 1 830099408
41 27 1 41 26 1 830099408
41 26 1 41 25 1 830099408
41 25 1 41 24 1 830099408
41 24 1 41 23 1 830099408
41 23 1 41 22 1 830099408
17 37 1 17 38 1 830099408
17 38 1 17 39 1 830099408
17 39 1 17 39 2 830099408
17 39 2 18 39 2 830099408
18 39 2 19 39 2 830099408
19 39 2 20 39 2 830099408
20 39 2 21 39 2 830099408
21 39 2 22 39 2 830099408
22 39 2 23 39 2 830099408
23 39 2 24 39 2 830099408
24 39 2 25 39 2 830099408
25 39 2 26 39 2 830099408
26 39 2 27 39 2 830099408
27 39 2 28 39 2 830099408
28 39 2 29 39 2 830099408
29 39 2 29 39 1 830099408
29 39 1 29 40 1 830099408
29 40 1 29 41 1 830099408
29 41 1 29 42 1 830099408
29 42 1 29 43 1 830099408
29 43 1 29 44 1 830099408
29 44 1 29 45 1 830099408
29 45 1 29 46 1 830099408
29 46 1 29 47 1 830099408
29 47 1 29 48 1 830099408
29 48 1 29 49 1 830099408
29 49 1 29 50 1 830099408
29 50 1 29 51 1 830099408
29 51 1 29 52 1 830099408
29 52 1 29 53 1 830099408
29 53 1 29 54 1 830099408
29 54 1 29 55 1 830099408
29 55 1 29 56 1 830099408
29 56 1 29 57 1 830099408
29 57 1 29 58 1 830099408
29 58 1 29 59 1 830099408
29 59 1 29 60 1 830099408
29 60 1 29 61 1 830099408
29 61 1 29 62 1 830099408
29 62 1 29 63 1 830099408
29 63 1 29 64 1 830099408
29 64 1 29 65 1 830099408
29 65 1 29 66 1 830099408
63 71 1 63 71 2 1253354683
63 71 2 62 71 2 1253354683
62 71 2 61 71 2 1253354683
61 71 2 60 71 2 1253354683
60 71 2 59 71 2 1253354683
59 71 2 58 71 2 1253354683
58 71 2 57 71 2 1253354683
57 71 2 56 71 2 1253354683
56 71 2 55 71 2 1253354683
55 71 2 54 71 2 1253354683
54 71 2 53 71 2 1253354683
53 71 2 52 71 2 1253354683
52 71 2 51 71 2 1253354683
51 71 2 50 71 2 1253354683
50 71 2 49 71 2 1253354683
49 71 2 48 71 2 1253354683
48 71 2 47 71 2 1253354683
47 71 2 46 71 2 1253354683
46 71 2 45 71 2 1253354683
45 71 2 44 71 2 1253354683
44 71 2 43 71 2 1253354683
43 71 2 42 71 2 1253354683
42 71 2 41 71 2 1253354683
41 71 2 40 71 2 1253354683
40 71 2 39 71 2 1253354683
39 71 2 38 71 2 1253354683
38 71 2 37 71 2 1253354683
37 71 2 36 71 2 1253354683
36 71 2 35 71 2 1253354683
35 71 2 34 71 2 1253354683
34 71 2 33 71 2 1253354683
33 71 2 32 71 2 1253354683
32 71 2 31 71 2 1253354683
31 71 2 30 71 2 1253354683
30 71 2 29 71 2 1253354683
29 71 2 28 71 2 1253354683
28 71 2 27 71 2 1253354683
27 71 2 26 71 2 1253354683
26 71 2 25 71 2 1253354683
25 71 2 24 71 2 1253354683
24 71 2 23 71 2 1253354683
23 71 2 22 71 2 1253354683
22 71 2 21 71 2 1253354683
21 71 2 20 71 2 1253354683
20 71 2 19 71 2 1253354683
19 71 2 18 71 2 1253354683
18 71 2 17 71 2 1253354683
17 71 2 16 71 2 1253354683
16 71 2 15 71 2 1253354683
15 71 2 15 71 1 1253354683
15 71 1 15 70 1 1253354683
15 70 1 15 69 1 1253354683
15 69 1 15 68 1 1253354683
15 68 1 15 67 1 1253354683
15 67 1 15 66 1 1253354683
15 66 1 15 65 1 1253354683
15 65 1 15 64 1 1253354683
15 64 1 15 63 1 1253354683
15 63 1 15 62 1 1253354683
15 62 1 15 61 1 1253354683
15 61 1 15 60 1 1253354683
15 60 1 15 59 1 1253354683
15 59 1 15 58 1 1253354683
15 58 1 15 57 1 1253354683
15 57 1 15 56 1 1253354683
15 56 1 15 55 1 1253354683
15 55 1 15 54 1 1253354683
15 54 1 15 53 1 1253354683
15 53 1 15 52 1 1253354683
15 52 1 15 51 1 1253354683
15 51 1 15 50 1 1253354683
15 50 1 15 49 1 1253354683
15 49 1 15 48 1 1253354683
15 48 1 15 47 1 1253354683
15 47 1 15 46 1 1253354683
15 46 1 15 45 1 1253354683
15 45 1 15 44 1 1253354683
15 44 1 15 43 1 1253354683
15 43 1 15 42 1 1253354683
15 42 1 15 41 1 1253354683
15 41 1 15 40 1 1253354683
15 40 1 15 39 1 1253354683
15 39 1 15 38 1 1253354683
15 38 1 15 37 1 1253354683
15 37 1 15 36 1 1253354683
15 36 1 15 35 1 1253354683
15 35 1 15 34 1 1253354683
15 34 1 15 33 1 1253354683
15 33 1 15 32 1 1253354683
15 32 1 15 31 1 1253354683
15 31 1 15 30 1 1253354683
15 30 1 15 29 1 1253354683
15 29 1 15 28 1 1253354683
15 28 1 15 27 1 1253354683
15 27 1 15 26 1 1253354683
15 26 1 15 25 1 1253354683
15 25 1 15 24 1 1253354683
15 24 1 15 23 1 1253354683
15 23 1 15 22 1 1253354683
15 22 1 15 21 1 1253354683
15 21 1 15 20 1 1253354683
15 20 1 15 19 1 1253354683
15 19 1 15 18 1 1253354683
15 18 1 15 17 1 1253354683
15 17 1 15 16 1 1253354683
15 16 1 15 15 1 1253354683
15 15 1 15 14 1 1253354683
15 14 1 15 13 1 1253354683
15 13 1 15 12 1 1253354683
15 12 1 15 11 1 1253354683
15 11 1 15 10 1 1253354683
15 10 1 15 9 1 1253354683
15 9 1 15 8 1 1253354683
15 8 1 15 7 1 1253354683
63 66 1 63 66 2 1854049284
63 66 2 62 66 2 1854049284
62 66 2 61 66 2 1854049284
61 66 2 60 66 2 1854049284
60 66 2 59 66 2 1854049284
59 66 2 58 66 2 1854049284
58 66 2 57 66 2 1854049284
57 66 2 56 66 2 1854049284
56 66 2 55 66 2 1854049284
55 66 2 54 66 2 1854049284
54 66 2 53 66 2 1854049284
53 66 2 52 66 2 1854049284
52 66 2 51 66 2 1854049284
51 66 2 50 66 2 1854049284
50 66 2 49 66 2 1854049284
49 66 2 48 66 2 1854049284
48 66 2 47 66 2 1854049284
47 66 2 46 66 2 1854049284
46 66 2 45 66 2 1854049284
45 66 2 44 66 2 1854049284
