x,y,density
6.02538,1.27969,0.656398
6.29317,1.27969,0.653447
6.56096,1.27969,0
6.82876,1.27969,0
7.09655,1.27969,0
7.36435,1.27969,0
7.63214,1.27969,0.858022
7.89994,1.27969,0.923077
8.16773,1.27969,0.838592
8.43553,1.27969,0
8.70332,1.27969,0.915458
8.97111,1.27969,0.394387
9.23891,1.27969,0
9.5067,1.27969,0
9.7745,1.27969,0
10.0423,1.27969,0
10.3101,1.27969,0
10.5779,1.27969,0
10.8457,1.27969,0
11.1135,1.27969,0
11.3813,1.27969,0
11.6491,1.27969,0
11.9169,1.27969,0
12.1846,1.27969,0
12.4524,1.27969,0
12.7202,1.27969,0
12.988,1.27969,0
13.2558,1.27969,0
13.5236,1.27969,0
13.7914,1.27969,0.113519
14.0592,1.27969,1.84615
14.327,1.27969,1.84615
14.5948,1.27969,1.84615
14.8626,1.27969,1.84615
15.1304,1.27969,1.84615
15.3982,1.27969,1.84615
15.666,1.27969,1.84615
15.9338,1.27969,1.84615
16.2016,1.27969,1.84615
16.4694,1.27969,15.347
16.7372,1.27969,37.4234
17.0049,1.27969,47.0769
0.133897,1.56406,0
0.401692,1.56406,0
0.669486,1.56406,0
0.937281,1.56406,0
1.20508,1.56406,0
1.47287,1.56406,0
1.74066,1.56406,0
2.00846,1.56406,0
2.27625,1.56406,0
2.54405,1.56406,0
2.81184,1.56406,0
3.07964,1.56406,0
3.34743,1.56406,0
3.61523,1.56406,0
3.88302,1.56406,0
4.15081,1.56406,0
4.41861,1.56406,0
4.6864,1.56406,0
4.9542,1.56406,0
5.22199,1.56406,0
5.48979,1.56406,0
5.75758,1.56406,0
6.02538,1.56406,0
6.29317,1.56406,0
6.56096,1.56406,0
6.82876,1.56406,0
7.09655,1.56406,0
7.36435,1.56406,0
7.63214,1.56406,0
7.89994,1.56406,0
8.16773,1.56406,0
8.43553,1.56406,0
8.70332,1.56406,0
8.97111,1.56406,0
9.23891,1.56406,0
9.5067,1.56406,0
9.7745,1.56406,0
10.0423,1.56406,0
10.3101,1.56406,0
10.5779,1.56406,0
10.8457,1.56406,0
11.1135,1.56406,0
11.3813,1.56406,0
11.6491,1.56406,0
11.9169,1.56406,0
12.1846,1.56406,0
12.4524,1.56406,0
12.7202,1.56406,0
12.988,1.56406,0
13.2558,1.56406,0
13.5236,1.56406,0
13.7914,1.56406,0
14.0592,1.56406,0
14.327,1.56406,0
14.5948,1.56406,0
14.8626,1.56406,0
15.1304,1.56406,0
15.3982,1.56406,0
15.666,1.56406,0
15.9338,1.56406,0
16.2016,1.56406,0
16.4694,1.56406,0
16.7372,1.56406,0
17.0049,1.56406,0
0.133897,1.84844,0
0.401692,1.84844,0
0.669486,1.84844,0
0.937281,1.84844,0
1.20508,1.84844,0
1.47287,1.84844,0
1.74066,1.84844,0
2.00846,1.84844,0
2.27625,1.84844,0
2.54405,1.84844,0
2.81184,1.84844,0
3.07964,1.84844,0
3.34743,1.84844,0
3.61523,1.84844,0
3.88302,1.84844,0
4.15081,1.84844,0
4.41861,1.84844,0
4.6864,1.84844,0
4.9542,1.84844,0
5.22199,1.84844,0
5.48979,1.84844,0
5.75758,1.84844,0
6.02538,1.84844,0
6.29317,1.84844,0
6.56096,1.84844,0
6.82876,1.84844,0
7.09655,1.84844,0
7.36435,1.84844,0
7.63214,1.84844,0
7.89994,1.84844,0
8.16773,1.84844,0
8.43553,1.84844,0
8.70332,1.84844,0
8.97111,1.84844,0
9.23891,1.84844,0
9.5067,1.84844,0
9.7745,1.84844,0
10.0423,1.84844,0
10.3101,1.84844,0
10.5779,1.84844,0
10.8457,1.84844,0
11.1135,1.84844,0
11.3813,1.84844,0
11.6491,1.84844,0
11.9169,1.84844,0
12.1846,1.84844,0
12.4524,1.84844,0
12.7202,1.84844,0
12.988,1.84844,0
13.2558,1.84844,0
13.5236,1.84844,0
13.7914,1.84844,0
14.0592,1.84844,0
14.327,1.84844,0
14.5948,1.84844,0
14.8626,1.84844,0
15.1304,1.84844,0
15.3982,1.84844,0
15.666,1.84844,0
15.9338,1.84844,0
16.2016,1.84844,0
16.4694,1.84844,0
16.7372,1.84844,0
17.0049,1.84844,0
0.133897,2.13281,0
0.401692,2.13281,0
0.669486,2.13281,0
0.937281,2.13281,0
1.20508,2.13281,0
1.47287,2.13281,0
1.74066,2.13281,0
2.00846,2.13281,0
2.27625,2.13281,0
2.54405,2.13281,0
2.81184,2.13281,0
3.07964,2.13281,0
3.34743,2.13281,0
3.61523,2.13281,0
3.88302,2.13281,0
4.15081,2.13281,0
4.41861,2.13281,0
4.6864,2.13281,0
4.9542,2.13281,0
5.22199,2.13281,0
5.48979,2.13281,0
5.75758,2.13281,0
6.02538,2.13281,0
6.29317,2.13281,0
6.56096,2.13281,0
6.82876,2.13281,0
7.09655,2.13281,0
7.36435,2.13281,0
7.63214,2.13281,0
7.89994,2.13281,0
8.16773,2.13281,0
8.43553,2.13281,0
8.70332,2.13281,0
8.97111,2.13281,0
9.23891,2.13281,0
9.5067,2.13281,0
9.7745,2.13281,0
10.0423,2.13281,0
10.3101,2.13281,0
10.5779,2.13281,0
10.8457,2.13281,0
11.1135,2.13281,0
11.3813,2.13281,0
11.6491,2.13281,0
11.9169,2.13281,0
12.1846,2.13281,0
12.4524,2.13281,0
12.7202,2.13281,0
12.988,2.13281,0
13.2558,2.13281,0
13.5236,2.13281,0
13.7914,2.13281,0
14.0592,2.13281,0
14.327,2.13281,0
14.5948,2.13281,0
14.8626,2.13281,0
15.1304,2.13281,0
15.3982,2.13281,0
15.666,2.13281,0
15.9338,2.13281,0
16.2016,2.13281,0
16.4694,2.13281,0
16.7372,2.13281,0
17.0049,2.13281,0
0.133897,2.41719,0
0.401692,2.41719,0
0.669486,2.41719,0
0.937281,2.41719,0
1.20508,2.41719,0
1.47287,2.41719,0
1.74066,2.41719,0
2.00846,2.41719,0
2.27625,2.41719,0
2.54405,2.41719,0
2.81184,2.41719,0
3.07964,2.41719,0
3.34743,2.41719,0
3.61523,2.41719,0
3.88302,2.41719,0
4.15081,2.41719,0
4.41861,2.41719,0
4.6864,2.41719,0
4.9542,2.41719,0
5.22199,2.41719,0
5.48979,2.41719,0
5.75758,2.41719,0
6.02538,2.41719,0
6.29317,2.41719,0
6.56096,2.41719,0
6.82876,2.41719,0
7.09655,2.41719,0
7.36435,2.41719,0
7.63214,2.41719,0
7.89994,2.41719,0
8.16773,2.41719,0
8.43553,2.41719,0
8.70332,2.41719,0
8.97111,2.41719,0
9.23891,2.41719,0
9.5067,2.41719,0
9.7745,2.41719,0
10.0423,2.41719,0
10.3101,2.41719,0
10.5779,2.41719,0
10.8457,2.41719,0
11.1135,2.41719,0
11.3813,2.41719,0
11.6491,2.41719,0
11.9169,2.41719,0
12.1846,2.41719,0
12.4524,2.41719,0
12.7202,2.41719,0
12.988,2.41719,0
13.2558,2.41719,0
13.5236,2.41719,0
13.7914,2.41719,0
14.0592,2.41719,0
14.327,2.41719,0
14.5948,2.41719,0
14.8626,2.41719,0
15.1304,2.41719,0
15.3982,2.41719,0
15.666,2.41719,0
15.9338,2.41719,0
16.2016,2.41719,0
16.4694,2.41719,0
16.7372,2.41719,0
17.0049,2.41719,0
0.133897,2.70156,0
0.401692,2.70156,0
0.669486,2.70156,0
0.937281,2.70156,0
1.20508,2.70156,0
1.47287,2.70156,0
1.74066,2.70156,0
2.00846,2.70156,0
2.27625,2.70156,0
2.54405,2.70156,0
2.81184,2.70156,0
3.07964,2.70156,0
3.34743,2.70156,0
3.61523,2.70156,0
3.88302,2.70156,0
4.15081,2.70156,0
4.41861,2.70156,0
4.6864,2.70156,0
4.9542,2.70156,0
5.22199,2.70156,0
5.48979,2.70156,0
5.75758,2.70156,0
6.02538,2.70156,0
6.29317,2.70156,0
6.56096,2.70156,0
6.82876,2.70156,0
7.09655,2.70156,0
7.36435,2.70156,0
7.63214,2.70156,0
7.89994,2.70156,0
8.16773,2.70156,0
8.43553,2.70156,0
8.70332,2.70156,0
8.97111,2.70156,0
9.23891,2.70156,0
9.5067,2.70156,0
9.7745,2.70156,0
10.0423,2.70156,0
10.3101,2.70156,0
10.5779,2.70156,0
10.8457,2.70156,0
11.1135,2.70156,0
11.3813,2.70156,0
11.6491,2.70156,0
11.9169,2.70156,0
12.1846,2.70156,0
12.4524,2.70156,0
12.7202,2.70156,0
12.988,2.70156,0
13.2558,2.70156,0
13.5236,2.70156,0
13.7914,2.70156,0
14.0592,2.70156,0
14.327,2.70156,0
14.5948,2.70156,0
14.8626,2.70156,0
15.1304,2.70156,0
15.3982,2.70156,0
15.666,2.70156,0
15.9338,2.70156,0
16.2016,2.70156,0
16.4694,2.70156,0
16.7372,2.70156,0
17.0049,2.70156,0
0.133897,2.98594,0.356288
0.401692,2.98594,0.149284
0.669486,2.98594,0
0.937281,2.98594,0
1.20508,2.98594,0
1.47287,2.98594,0
1.74066,2.98594,0
2.00846,2.98594,0
2.27625,2.98594,0
2.54405,2.98594,0
2.81184,2.98594,0
3.07964,2.98594,0
3.34743,2.98594,0
3.61523,2.98594,0
3.88302,2.98594,0
4.15081,2.98594,0
4.41861,2.98594,0
4.6864,2.98594,0
4.9542,2.98594,0
5.22199,2.98594,0
5.48979,2.98594,0
5.75758,2.98594,0
6.02538,2.98594,0
6.29317,2.98594,0
6.56096,2.98594,0
6.82876,2.98594,0
7.09655,2.98594,0
7.36435,2.98594,0
7.63214,2.98594,0
7.89994,2.98594,0
8.16773,2.98594,0
8.43553,2.98594,0
8.70332,2.98594,0
8.97111,2.98594,0
9.23891,2.98594,0
9.5067,2.98594,0
9.7745,2.98594,0
10.0423,2.98594,0
10.3101,2.98594,0
10.5779,2.98594,0
10.8457,2.98594,0
11.1135,2.98594,0
11.3813,2.98594,0
11.6491,2.98594,0
11.9169,2.98594,0
12.1846,2.98594,0
12.4524,2.98594,0
12.7202,2.98594,0
12.988,2.98594,0
13.2558,2.98594,0
13.5236,2.98594,0
13.7914,2.98594,0
14.0592,2.98594,0
14.327,2.98594,0
14.5948,2.98594,0
14.8626,2.98594,0
15.1304,2.98594,0
15.3982,2.98594,0
15.666,2.98594,0
15.9338,2.98594,0
16.2016,2.98594,0
16.4694,2.98594,0
16.7372,2.98594,0.0788926
17.0049,2.98594,0.188288
0.133897,3.27031,1
0.401692,3.27031,0.418999
0.669486,3.27031,0
0.937281,3.27031,0
1.20508,3.27031,0
1.47287,3.27031,0
1.74066,3.27031,0
2.00846,3.27031,0
2.27625,3.27031,0
2.54405,3.27031,0
2.81184,3.27031,0
3.07964,3.27031,0
3.34743,3.27031,0
3.61523,3.27031,0
3.88302,3.27031,0
4.15081,3.27031,0
4.41861,3.27031,0
4.6864,3.27031,0
4.9542,3.27031,0
5.22199,3.27031,0
5.48979,3.27031,0
5.75758,3.27031,0
6.02538,3.27031,0
6.29317,3.27031,0
6.56096,3.27031,0
6.82876,3.27031,0
7.09655,3.27031,0
7.36435,3.27031,0
7.63214,3.27031,0
7.89994,3.27031,0
8.16773,3.27031,0
8.43553,3.27031,0
8.70332,3.27031,0
8.97111,3.27031,0
9.23891,3.27031,0
9.5067,3.27031,0
9.7745,3.27031,0
10.0423,3.27031,0
10.3101,3.27031,0
10.5779,3.27031,0
10.8457,3.27031,0
11.1135,3.27031,0
11.3813,3.27031,0
11.6491,3.27031,0
11.9169,3.27031,0
12.1846,3.27031,0
12.4524,3.27031,0
12.7202,3.27031,0
12.988,3.27031,0
13.2558,3.27031,0
13.5236,3.27031,0
13.7914,3.27031,0
14.0592,3.27031,0
14.327,3.27031,0
14.5948,3.27031,0
14.8626,3.27031,0
15.1304,3.27031,0
15.3982,3.27031,0
15.666,3.27031,0
15.9338,3.27031,0
16.2016,3.27031,0
16.4694,3.27031,0
16.7372,3.27031,0.418999
17.0049,3.27031,1
0.133897,3.55469,1
0.401692,3.55469,0.418999
0.669486,3.55469,0
0.937281,3.55469,0
1.20508,3.55469,0
1.47287,3.55469,0
1.74066,3.55469,0
2.00846,3.55469,0
2.27625,3.55469,0
2.54405,3.55469,0
2.81184,3.55469,0
3.07964,3.55469,0
3.34743,3.55469,0
3.61523,3.55469,0
3.88302,3.55469,0
4.15081,3.55469,0
4.41861,3.55469,0
4.6864,3.55469,0
4.9542,3.55469,0
5.22199,3.55469,0
5.48979,3.55469,0
5.75758,3.55469,0
6.02538,3.55469,0
6.29317,3.55469,0
6.56096,3.55469,0
6.82876,3.55469,0
7.09655,3.55469,0
7.36435,3.55469,0
7.63214,3.55469,0
7.89994,3.55469,0
8.16773,3.55469,0
8.43553,3.55469,0
8.70332,3.55469,0
8.97111,3.55469,0
9.23891,3.55469,0
9.5067,3.55469,0
9.7745,3.55469,0
10.0423,3.55469,0
10.3101,3.55469,0
10.5779,3.55469,0
10.8457,3.55469,0
11.1135,3.55469,0
11.3813,3.55469,0
11.6491,3.55469,0
11.9169,3.55469,0
12.1846,3.55469,0
12.4524,3.55469,0
12.7202,3.55469,0
12.988,3.55469,0
13.2558,3.55469,0
13.5236,3.55469,0
13.7914,3.55469,0
14.0592,3.55469,0
14.327,3.55469,0
14.5948,3.55469,0
14.8626,3.55469,0
15.1304,3.55469,0
15.3982,3.55469,0
15.666,3.55469,0
15.9338,3.55469,0
16.2016,3.55469,0
16.4694,3.55469,0
16.7372,3.55469,0.418999
17.0049,3.55469,1
0.133897,3.83906,1
0.401692,3.83906,0.418999
0.669486,3.83906,0
0.937281,3.83906,0
1.20508,3.83906,0
1.47287,3.83906,0
1.74066,3.83906,0
2.00846,3.83906,0
2.27625,3.83906,0
2.54405,3.83906,0
2.81184,3.83906,0
3.07964,3.83906,0
3.34743,3.83906,0
3.61523,3.83906,0
3.88302,3.83906,0
4.15081,3.83906,0
4.41861,3.83906,0
4.6864,3.83906,0
4.9542,3.83906,0
5.22199,3.83906,0
5.48979,3.83906,0
5.75758,3.83906,0
6.02538,3.83906,0
6.29317,3.83906,0
6.56096,3.83906,0
6.82876,3.83906,0
7.09655,3.83906,0
7.36435,3.83906,0
7.63214,3.83906,0
7.89994,3.83906,0
8.16773,3.83906,0
8.43553,3.83906,0
8.70332,3.83906,0
8.97111,3.83906,0
9.23891,3.83906,0
9.5067,3.83906,0
9.7745,3.83906,0
10.0423,3.83906,0
10.3101,3.83906,0
10.5779,3.83906,0
10.8457,3.83906,0
11.1135,3.83906,0
11.3813,3.83906,0
11.6491,3.83906,0
11.9169,3.83906,0
12.1846,3.83906,0
12.4524,3.83906,0
12.7202,3.83906,0
12.988,3.83906,0
13.2558,3.83906,0
13.5236,3.83906,0
13.7914,3.83906,0
14.0592,3.83906,0
14.327,3.83906,0
14.5948,3.83906,0
14.8626,3.83906,0
15.1304,3.83906,0
15.3982,3.83906,0
15.666,3.83906,0
15.9338,3.83906,0
16.2016,3.83906,0
16.4694,3.83906,0
16.7372,3.83906,0.418999
17.0049,3.83906,1
0.133897,4.12344,1
0.401692,4.12344,0.418999
0.669486,4.12344,0
0.937281,4.12344,0
1.20508,4.12344,0
1.47287,4.12344,0
1.74066,4.12344,0
2.00846,4.12344,0
2.27625,4.12344,0
2.54405,4.12344,0
2.81184,4.12344,0
3.07964,4.12344,0
3.34743,4.12344,0
3.61523,4.12344,0
3.88302,4.12344,0
4.15081,4.12344,0
4.41861,4.12344,0
4.6864,4.12344,0
4.9542,4.12344,0
5.22199,4.12344,0
5.48979,4.12344,0
5.75758,4.12344,0
6.02538,4.12344,0
6.29317,4.12344,0
6.56096,4.12344,0
6.82876,4.12344,0
7.09655,4.12344,0
7.36435,4.12344,0
7.63214,4.12344,0
7.89994,4.12344,0
8.16773,4.12344,0
8.43553,4.12344,0
8.70332,4.12344,0
8.97111,4.12344,0
9.23891,4.12344,0
9.5067,4.12344,0
9.7745,4.12344,0
10.0423,4.12344,0
10.3101,4.12344,0
10.5779,4.12344,0
10.8457,4.12344,0
11.1135,4.12344,0
11.3813,4.12344,0
11.6491,4.12344,0
11.9169,4.12344,0
12.1846,4.12344,0
12.4524,4.12344,0
12.7202,4.12344,0
12.988,4.12344,0
13.2558,4.12344,0
13.5236,4.12344,0
13.7914,4.12344,0
14.0592,4.12344,0
14.327,4.12344,0
14.5948,4.12344,0
14.8626,4.12344,0
15.1304,4.12344,0
15.3982,4.12344,0
15.666,4.12344,0
15.9338,4.12344,0
16.2016,4.12344,0
16.4694,4.12344,0
16.7372,4.12344,0.418999
17.0049,4.12344,1
0.133897,4.40781,1.06603
0.401692,4.40781,0.73672
0.669486,4.40781,0.499236
0.937281,4.40781,0.499236
1.20508,4.40781,0.499236
1.47287,4.40781,0.499236
1.74066,4.40781,0.499236
2.00846,4.40781,0.499236
2.27625,4.40781,0.499236
2.54405,4.40781,0.499236
2.81184,4.40781,0.499236
3.07964,4.40781,0.499236
3.34743,4.40781,0.0306979
3.61523,4.40781,0
3.88302,4.40781,0
4.15081,4.40781,0
4.41861,4.40781,0
4.6864,4.40781,0
4.9542,4.40781,0
5.22199,4.40781,0
5.48979,4.40781,0
5.75758,4.40781,0
6.02538,4.40781,0
6.29317,4.40781,0
6.56096,4.40781,0
6.82876,4.40781,0
7.09655,4.40781,0
7.36435,4.40781,0
7.63214,4.40781,0
7.89994,4.40781,0
8.16773,4.40781,0
8.43553,4.40781,0
8.70332,4.40781,0
8.97111,4.40781,0
9.23891,4.40781,0
9.5067,4.40781,0
9.7745,4.40781,0
10.0423,4.40781,0
10.3101,4.40781,0
10.5779,4.40781,0
10.8457,4.40781,0
11.1135,4.40781,0
11.3813,4.40781,0
11.6491,4.40781,0
11.9169,4.40781,0
12.1846,4.40781,0
12.4524,4.40781,0
12.7202,4.40781,0
12.988,4.40781,0
13.2558,4.40781,0
13.5236,4.40781,0
13.7914,4.40781,0
14.0592,4.40781,0
14.327,4.40781,0
14.5948,4.40781,0
14.8626,4.40781,0
15.1304,4.40781,0
15.3982,4.40781,0
15.666,4.40781,0
15.9338,4.40781,0
16.2016,4.40781,0
16.4694,4.40781,0
16.7372,4.40781,0.307875
17.0049,4.40781,0.734788
0.133897,4.69219,1
0.401692,4.69219,1
0.669486,4.69219,1
0.937281,4.69219,1
1.20508,4.69219,1
1.47287,4.69219,1
1.74066,4.69219,1
2.00846,4.69219,1
2.27625,4.69219,1
2.54405,4.69219,1
2.81184,4.69219,1
3.07964,4.69219,1
3.34743,4.69219,0.0614897
3.61523,4.69219,0
3.88302,4.69219,0
4.15081,4.69219,0
4.41861,4.69219,0
4.6864,4.69219,0
4.9542,4.69219,0
5.22199,4.69219,0
5.48979,4.69219,0
5.75758,4.69219,0
6.02538,4.69219,0
6.29317,4.69219,0
6.56096,4.69219,0
6.82876,4.69219,0
7.09655,4.69219,0
7.36435,4.69219,0
7.63214,4.69219,0
7.89994,4.69219,0
8.16773,4.69219,0
8.43553,4.69219,0
8.70332,4.69219,0
8.97111,4.69219,0
9.23891,4.69219,0
9.5067,4.69219,0
9.7745,4.69219,0
10.0423,4.69219,0
10.3101,4.69219,0
10.5779,4.69219,0
10.8457,4.69219,0
11.1135,4.69219,0
11.3813,4.69219,0
11.6491,4.69219,0
11.9169,4.69219,0
12.1846,4.69219,0
12.4524,4.69219,0
12.7202,4.69219,0
12.988,4.69219,0
13.2558,4.69219,0
13.5236,4.69219,0
13.7914,4.69219,0
14.0592,4.69219,0
14.327,4.69219,0
14.5948,4.69219,0
14.8626,4.69219,0
15.1304,4.69219,0
15.3982,4.69219,0
15.666,4.69219,0
15.9338,4.69219,0
16.2016,4.69219,0
16.4694,4.69219,0
16.7372,4.69219,0
17.0049,4.69219,0
0.133897,4.97656,1
0.401692,4.97656,1
0.669486,4.97656,1
0.937281,4.97656,1
1.20508,4.97656,1
1.47287,4.97656,1
1.74066,4.97656,1
2.00846,4.97656,1
2.27625,4.97656,1
2.54405,4.97656,1
2.81184,4.97656,1
3.07964,4.97656,1
3.34743,4.97656,0.0614897
3.61523,4.97656,0
3.88302,4.97656,0
4.15081,4.97656,0
4.41861,4.97656,0
4.6864,4.97656,0
4.9542,4.97656,0
5.22199,4.97656,0
5.48979,4.97656,0
5.75758,4.97656,0
6.02538,4.97656,0
6.29317,4.97656,0
6.56096,4.97656,0
6.82876,4.97656,0
7.09655,4.97656,0
7.36435,4.97656,0
7.63214,4.97656,0
7.89994,4.97656,0
8.16773,4.97656,0
8.43553,4.97656,0
8.70332,4.97656,0
8.97111,4.97656,0
9.23891,4.97656,0
9.5067,4.97656,0
9.7745,4.97656,0
10.0423,4.97656,0
10.3101,4.97656,0
10.5779,4.97656,0
10.8457,4.97656,0
11.1135,4.97656,0
11.3813,4.97656,0
11.6491,4.97656,0
11.9169,4.97656,0
12.1846,4.97656,0
12.4524,4.97656,0
12.7202,4.97656,0
12.988,4.97656,0
13.2558,4.97656,0
13.5236,4.97656,0
